Acupuncture,,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,,Massage Therapy,,Movement & Fitness Classes/Workshops,Nutrition Consult,,,,,,,,,,,,,,,55-64
,,Adult Counseling - Support Groups,,,,,,,,,,,,,,,,,,,,,,,,,,55-64
,,,,,,,,,,,,Movement & Fitness Classes/Workshops,,,,,,,,,,,,,,,,55-64
,Adult Counseling - Individual,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)","Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,,Massage Therapy,Movement & Fitness Consult,,Nutrition Consult,Nutrition Classes/Workshops,,,,,,,,,,,,,,65-74
Acupuncture,,Adult Counseling - Support Groups,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)","Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,,Massage Therapy,Movement & Fitness Consult,Movement & Fitness Classes/Workshops,Nutrition Consult,Nutrition Classes/Workshops,,,,,,,,,,,,,,65-74
,,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,,,Movement & Fitness Consult,Movement & Fitness Classes/Workshops,Nutrition Consult,,,,,,,,,,,,,,,75 or older
,,,,,,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,,,Movement & Fitness Classes/Workshops,,,,,,,,,,,,,,,,75 or older
,Adult Counseling - Individual,Adult Counseling - Support Groups,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)","Expressive Arts Workshop (e.g., Writing Through Cancer, Music for Wellness, etc.)",Legacy & Life Reflections,,,Movement & Fitness Classes/Workshops,,Nutrition Classes/Workshops,,,,,,,,,,,,,,75 or older
Acupuncture,,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)","Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)","Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,,Massage Therapy,,,Nutrition Consult,,Reiki Session,Wig & Headwear Consult,,,,,,,,,,,,75 or older
,,,,,,,,,,Massage Therapy,Movement & Fitness Consult,,,,,,,,,,Hours of operation,,,,,,,45-54
,,,,,,,,,,Massage Therapy,,,,,,,,,,,,,,,,,,65-74
,Adult Counseling - Individual,,,,,,,,,Massage Therapy,,,,,,,Youth & Family Counseling – Individual,,Youth & Family Classes/Workshops,,,,,,,,,45-54
,,Adult Counseling - Support Groups,,,,,,,,,,,,,,,,,,,,,,,,,,75 or older
Acupuncture,,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,,,,,,,,,,,,,,,,,,,,55-64
,Adult Counseling - Individual,Adult Counseling - Support Groups,,,,,,,,,,,,,,,,,,,,,,,,,,55-64
,,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,,,,,,,,,,,,Hours of operation,,,,,,,45-54
Acupuncture,,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,Dempsey Soup Program,,,,Massage Therapy,,,,Nutrition Classes/Workshops,,,,,,,,,,,,,,65-74
,,,,,,,,,,,,,,Nutrition Classes/Workshops,,,,,,,,,,,,,,65-74
,Adult Counseling - Individual,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,,,,,,,,,,,,Youth & Family Counseling – Individual,,,,Hours of operation,Times of services,,,,,,45-54
,Adult Counseling - Individual,Adult Counseling - Support Groups,,,,,,,,,,,,,,,,,,,,,,,,,,65-74
,,,,,,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,,,,Nutrition Consult,,,,,,,,Hours of operation,Times of services,Physical location of services,Transportation,,,,65-74
Acupuncture,,,,,,,,,,Massage Therapy,,,,,,,,,,,,,Physical location of services,,,,,35-44
,,,,,,,,,,,Movement & Fitness Consult,Movement & Fitness Classes/Workshops,Nutrition Consult,,,,,,,,,,Physical location of services,,,,,65-74
,,,,,,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,,,,Nutrition Consult,Nutrition Classes/Workshops,,,,,,,,,,,,,,65-74
Acupuncture,,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,,Massage Therapy,,,Nutrition Consult,,Reiki Session,,,,,,,,,,,,,55-64
,Adult Counseling - Individual,,,,,,,,,,,,,,,,,,,,,,Physical location of services,,,,,55-64
,,,,,,,,,,,,Movement & Fitness Classes/Workshops,,,,,,,,,,,,,,,,75 or older
Acupuncture,,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)","Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)","Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,,Massage Therapy,,Movement & Fitness Classes/Workshops,,,Reiki Session,Wig & Headwear Consult,,,,,,,,,,,,45-54
,,,,,,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,,,,,,,,,,,,,Times of services,,,,,,45-54
Acupuncture,,Adult Counseling - Support Groups,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)","Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,Massage Therapy,Movement & Fitness Consult,,Nutrition Consult,,,,,,,,,,,,,,,65-74
,Adult Counseling - Individual,,,,,,,,,,,,,,,,,,,,Hours of operation,Times of services,,,,,,55-64
,Adult Counseling - Individual,,,,,,,,,Massage Therapy,,,,,,,,,,,,,Physical location of services,,,,,55-64
,,,,,,,,,,,,,Nutrition Consult,,,,,,,,,,,,,,,55-64
,Adult Counseling - Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,55-64
,,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,,,Movement & Fitness Classes/Workshops,Nutrition Consult,Nutrition Classes/Workshops,,,,,,,,,,,,,,55-64
,,,,,,,,,,,,Movement & Fitness Classes/Workshops,,,,,,,,,,,,,,,,55-64
,Adult Counseling - Individual,Adult Counseling - Support Groups,,,,,,,,,Movement & Fitness Consult,Movement & Fitness Classes/Workshops,,,,,,,,,,,,,,,,55-64
Acupuncture,Adult Counseling - Individual,Adult Counseling - Support Groups,,,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,,,,,,,,,,,,,,,,,,,,65-74
,,,,,,,,,,,,,Nutrition Consult,,,,,,,,,,,,,,,65-74
Acupuncture,Adult Counseling - Individual,,,,,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,Massage Therapy,Movement & Fitness Consult,Movement & Fitness Classes/Workshops,,,,,,,,,,,,,,,,65-74
,Adult Counseling - Individual,Adult Counseling - Support Groups,,,,,,,,,,,,,,,,,,,,,,,,,,65-74
,Adult Counseling - Individual,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,,,,Nutrition Consult,,,,,,,,,,Physical location of services,,,,,55-64
,Adult Counseling - Individual,Adult Counseling - Support Groups,,,,,,,,,,,,,,,,,,,,,,,,,,75 or older
,,,,,,,,,,,,,Nutrition Consult,,,,,,,,,,,,,,,55-64
,Adult Counseling - Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)","Expressive Arts Workshop (e.g., Writing Through Cancer, Music for Wellness, etc.)",,Massage Therapy,,Movement & Fitness Classes/Workshops,,,,,,,,,,,,,,,,65-74
Acupuncture,Adult Counseling - Individual,,,,,,,,,Massage Therapy,,,Nutrition Consult,,Reiki Session,,,,,,Hours of operation,Times of services,,,,,,35-44
,Adult Counseling - Individual,Adult Counseling - Support Groups,,,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,Massage Therapy,Movement & Fitness Consult,,Nutrition Consult,,,,,,,,,,,,,,,55-64
,Adult Counseling - Individual,Adult Counseling - Support Groups,,,,,,,,Massage Therapy,,,,,,,,,,,,,,,,,,65-74
Acupuncture,,,,,,,,,,Massage Therapy,,,,,Reiki Session,,,,,,,,,,,,,
,,,,,,,,"Expressive Arts Workshop (e.g., Writing Through Cancer, Music for Wellness, etc.)",,,,Movement & Fitness Classes/Workshops,Nutrition Consult,,,,,,,,,,,,,,,55-64
,Adult Counseling - Individual,Adult Counseling - Support Groups,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)","Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,Massage Therapy,,Movement & Fitness Classes/Workshops,,,,,,,,,,,,,,,,65-74
Acupuncture,Adult Counseling - Individual,Adult Counseling - Support Groups,,,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",Dempsey Soup Program,,,,Massage Therapy,Movement & Fitness Consult,Movement & Fitness Classes/Workshops,,,,,,,,,,,,,,,,55-64
Acupuncture,,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,,,,,Massage Therapy,,,Nutrition Consult,,,,,,,,,,,,,,,55-64
,Adult Counseling - Individual,,,,,,,,,Massage Therapy,,,,,Reiki Session,,,,,,,,,,,,,65-74
,,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,,,,,,,,,,,,,,,Physical location of services,,,,,55-64
Acupuncture,,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)","Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,,Massage Therapy,,Movement & Fitness Classes/Workshops,,Nutrition Classes/Workshops,Reiki Session,,,,,,,,,,,,,45-54
,,Adult Counseling - Support Groups,,,,,,,,,,,,,,,,,,,,,,,,,,65-74
Acupuncture,,,,,,,,,,Massage Therapy,,,,,,,,,,,,Times of services,Physical location of services,,,,,35-44
,Adult Counseling - Individual,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,,Massage Therapy,,,,Nutrition Classes/Workshops,,,,,,,,,,,,,,65-74
,,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,,,,,Massage Therapy,,,,,,,,,,,,,,,,,,65-74
Acupuncture,,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)","Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,,Massage Therapy,,,,,,,,,,,,,,,,,,75 or older
,,Adult Counseling - Support Groups,,,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,,,,,,,,,,,,,,,,,,,,65-74
,Adult Counseling - Individual,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,Dempsey Soup Program,,,,,,Movement & Fitness Classes/Workshops,,,,,,,,,,,,,,,,55-64
Acupuncture,,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,,Massage Therapy,,,,,,,,,,,,,,,,,,35-44
Acupuncture,,,,,,,,,,,,,,,,,,,,,,,,,,,,45-54
Acupuncture,,,,,,,,,,,,,Nutrition Consult,,,,,,,,,,,,,,,35-44
Acupuncture,Adult Counseling - Individual,Adult Counseling - Support Groups,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,,,,,,,,,,,,,,,,Hours of operation,,,,,,,65-74
,Adult Counseling - Individual,Adult Counseling - Support Groups,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,,,,,Nutrition Classes/Workshops,,,Youth & Family Counseling – Individual,,,,,,Physical location of services,Transportation,,,,45-54
,,,,,,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,,,,,,,,,,,,,,,,,,,75 or older
,,,,,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,,,,Nutrition Consult,,,,,,,,,,,,,,,35-44
,Adult Counseling - Individual,Adult Counseling - Support Groups,,,,,,,,,,Movement & Fitness Classes/Workshops,,,,,,,,,,,,,,,,55-64
Acupuncture,Adult Counseling - Individual,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)","Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)","Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",Dempsey Soup Program,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,Massage Therapy,,,Nutrition Consult,Nutrition Classes/Workshops,Reiki Session,,,,,,,,,,,,,65-74
,,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,,,,Movement & Fitness Classes/Workshops,,Nutrition Classes/Workshops,,,,,,,,,,,,,,45-54
Acupuncture,,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)","Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,,Massage Therapy,,,,,Reiki Session,,,,,,,,,,,,,45-54
,Adult Counseling - Individual,,,,,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,Massage Therapy,Movement & Fitness Consult,,,,Reiki Session,,,,,,,Times of services,Physical location of services,,,,,65-74
,,,,,,,,,,,,,Nutrition Consult,,,,,,,,,,Physical location of services,,,,,65-74
,Adult Counseling - Individual,,,,,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,,,,,,Reiki Session,,,,,,,,,,,,,55-64
,Adult Counseling - Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,35-44
Acupuncture,Adult Counseling - Individual,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,,Massage Therapy,,,,,,,,,,,,,,,,,,65-74
Acupuncture,Adult Counseling - Individual,Adult Counseling - Support Groups,,,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,,,,,,,Reiki Session,,,,,,,,,,,Accessibility of the Center’s services (a lack of comfort and/or ability with being able to access services),,45-54
,,,,,,,,,,,,,,,Reiki Session,,,,,,,,,,,,,75 or older
,,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,,,,,,,,,,,,,,,,,,,,,,,45-54
Acupuncture,,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)","Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)","Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",Dempsey Soup Program,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,Massage Therapy,,,Nutrition Consult,Nutrition Classes/Workshops,Reiki Session,,,,,,,,,,,,,65-74
,,,,,,Dempsey Soup Program,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,,Movement & Fitness Consult,Movement & Fitness Classes/Workshops,Nutrition Consult,Nutrition Classes/Workshops,,,,,,,,,,,,,,65-74
,Adult Counseling - Individual,Adult Counseling - Support Groups,,,,,,,,Massage Therapy,,,,,,,,,,,,Times of services,Physical location of services,,,,,35-44
,,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)","Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,,Massage Therapy,,,,,,,,,,,,,Physical location of services,,,,,55-64
,,Adult Counseling - Support Groups,,,,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,,,Movement & Fitness Classes/Workshops,,,,,,,,,,,,,,,,65-74
Acupuncture,,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)","Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)","Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,,,,Nutrition Consult,,Reiki Session,,,,,,,,,,,,,55-64
,,,,,,,,,,,,Movement & Fitness Classes/Workshops,,,,,,,,,,Times of services,,,,,,75 or older
,Adult Counseling - Individual,,,,,,,,,,,,,,,,,,,,,,,,Reliable internet access or lack of reliable hardware,,,65-74
,,,,,,,,,,,,,,Nutrition Classes/Workshops,,,,,,,,,,,,,,55-64
,Adult Counseling - Individual,Adult Counseling - Support Groups,,,,,,,,,,,,,,,,,,,,,,,,,,75 or older
Acupuncture,Adult Counseling - Individual,,,,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,Massage Therapy,,,Nutrition Consult,,,,,,,,,,,,,,,35-44
Acupuncture,,,,,,,,,,Massage Therapy,,,,,,,,,,,,,,,,,,65-74
,,,,,,,,,,,Movement & Fitness Consult,Movement & Fitness Classes/Workshops,Nutrition Consult,,,,,,,,,,,,,,,65-74
,,,,,,,,,,Massage Therapy,,,,,,,,,,,,,,,,,,75 or older
,Adult Counseling - Individual,,,,,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,,,,Nutrition Consult,Nutrition Classes/Workshops,,,,,,,,,Physical location of services,,,,,55-64
,Adult Counseling - Individual,Adult Counseling - Support Groups,,,,,,,,,,,,,,,,,,,,,,,,,,65-74
,,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,,,,,,,,,,,,,,,,,,,,,,,75 or older
,,,,,,,,,,Massage Therapy,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Movement & Fitness Classes/Workshops,Nutrition Consult,,,,,,,,,,,,,,,55-64
Acupuncture,,,,,,,,,,,,,,,,,,,,,,,,,,,,45-54
,,Adult Counseling - Support Groups,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)","Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,,,,Movement & Fitness Classes/Workshops,Nutrition Consult,,,,,,,,,,,,,,,65-74
,,,,,,,,,,,,Movement & Fitness Classes/Workshops,,,,,,,,,,,,,,,,75 or older
Acupuncture,Adult Counseling - Individual,,,,,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,Massage Therapy,,,,,Reiki Session,,,,,,,,,,,,,55-64
,Adult Counseling - Individual,,,,,,,,,Massage Therapy,,,,,,,,,,,,,,,,,,65-74
Acupuncture,,,,,,,,,,,,,,,,,,,,,,,,,,,,45-54
Acupuncture,,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)","Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)","Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,,Massage Therapy,,,,,Reiki Session,,,,,,,,,,,,,55-64
,,,,,,Dempsey Soup Program,,,,,,Movement & Fitness Classes/Workshops,,,,,,,,,,,,,,,,75 or older
,Adult Counseling - Individual,Adult Counseling - Support Groups,,,,,,,,,,,,,,,,,,,,,,,,,,45-54
,,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,,,,,,,,,,,,,,,,,,,45-54
,,Adult Counseling - Support Groups,,,,,,,,,,,,,,,,,,,,,,,,,,75 or older
Acupuncture,,,,,,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,Massage Therapy,,,,Nutrition Classes/Workshops,,,,,,,,,Physical location of services,,,,,65-74
,Adult Counseling - Individual,Adult Counseling - Support Groups,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,,,,,,,,,,,Wig & Headwear Consult,,,,,,,,,,,,55-64
,,Adult Counseling - Support Groups,,,,,,,,,,,,,,,,Youth & Family Counseling – Group/Support Group,,,,,Physical location of services,,,,,65-74
Acupuncture,,Adult Counseling - Support Groups,,,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,,Massage Therapy,,Movement & Fitness Classes/Workshops,,,Reiki Session,,,,,,,Times of services,,,,Accessibility of the Center’s services (a lack of comfort and/or ability with being able to access services),,
Acupuncture,,,,,,,,,,,,,,,,,,,,,,,,,,,,35-44
,Adult Counseling - Individual,Adult Counseling - Support Groups,,,,,,,,,,,,,,,,,,,,,,,,,,65-74
Acupuncture,Adult Counseling - Individual,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)","Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,,Massage Therapy,,,,,,,,,,,,,,,,,,75 or older
Acupuncture,Adult Counseling - Individual,Adult Counseling - Support Groups,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)","Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,Massage Therapy,,,Nutrition Consult,,,,,,,,,,,,,,,65-74
,Adult Counseling - Individual,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,"Expressive Arts Workshop (e.g., Writing Through Cancer, Music for Wellness, etc.)",,,,,,,,,,,,,,,,,,,,65-74
,Adult Counseling - Individual,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,,,,,Massage Therapy,,Movement & Fitness Classes/Workshops,,,,,,,,,,Times of services,,,,,,65-74
Acupuncture,,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,Dempsey Soup Program,,,,Massage Therapy,,,,,,,,,,,,,,Transportation,,,,45-54
Acupuncture,,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,,Massage Therapy,,,,,Reiki Session,,,,,,,Times of services,,,,,,
Acupuncture,,Adult Counseling - Support Groups,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,,Massage Therapy,,,,,,,,,,,,,,,,,,45-54
Acupuncture,,Adult Counseling - Support Groups,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,,,Movement & Fitness Consult,Movement & Fitness Classes/Workshops,Nutrition Consult,Nutrition Classes/Workshops,Reiki Session,,,,,,Hours of operation,Times of services,,,,,,45-54
